Word,Language
tam pk tam pk tam pk tam pk tam pk,Bulgarian
beshe tolkova beshe tolkova beshe tolkova beshe,Bulgarian
dora lezhe dora lezhe dora lezhe dora lezhe dora,Bulgarian
ostriiat zvuk ostriiat zvuk ostriiat zvuk,Bulgarian
ne e bilo ne e bilo ne e bilo ne e bilo ne e,Bulgarian
zhenia za neia zhenia za neia zhenia za neia,Bulgarian
ledk belezhki falshifitsirat ledk belezhki,Bulgarian
koi otsstva koi otsstva koi otsstva koi otsstva,Bulgarian
deveta glava deveta glava deveta glava deveta,Bulgarian
vel madami vel madami vel madami vel madami vel,Bulgarian
emo se uplashi emo se uplashi emo se uplashi emo,Bulgarian
vobitno i zhivotinsko vobitno i zhivotinsko,Bulgarian
nasocheni i sreshchu nasocheni i sreshchu,Bulgarian
slavcho znae slavcho znae slavcho znae slavcho,Bulgarian
biakha nadignati za biakha nadignati za biakha,Bulgarian
teb sa teb sa teb sa teb sa teb sa,Bulgarian
izleze i izleze i izleze i izleze i izleze i,Bulgarian
prosto ne prosto ne prosto ne prosto ne prosto,Bulgarian
na predposledno na predposledno na predposledno,Bulgarian
pt i nad pt i nad pt i nad pt i nad pt i nad,Bulgarian
iskra bila iskra bila iskra bila iskra bila,Bulgarian
sled malko sled malko sled malko sled malko sled,Bulgarian
siguren sm siguren sm siguren sm siguren sm,Bulgarian
oshche vednzh bez oshche vednzh bez oshche,Bulgarian
kazano tochno kazano tochno kazano tochno kazano,Bulgarian
postoianno se postoianno se postoianno se,Bulgarian
chakai me chakai me chakai me chakai me chakai,Bulgarian
zhivot posveten na zhivot posveten na zhivot,Bulgarian
niama da mu niama da mu niama da mu niama da mu,Bulgarian
khubavi snishcha khubavi snishcha khubavi,Bulgarian
se mcheshe da se mcheshe da se mcheshe da se,Bulgarian
gliiski mlchish kato gliiski mlchish kato,Bulgarian
iata kogato bieshe iata kogato bieshe iata,Bulgarian
ot avtobusa i ot avtobusa i ot avtobusa i ot,Bulgarian
stignakha pod prozoretsa stignakha pod,Bulgarian
vikalo panika v vikalo panika v vikalo panika v,Bulgarian
otgovori  otgovori  otgovori  otgovori,Bulgarian
zashchoto momchetata naimnogo zashchoto,Bulgarian
na china do na china do na china do na china do,Bulgarian
izliazokha izliazokha izliazokha izliazokha,Bulgarian
stava duma stava duma stava duma stava duma,Bulgarian
mogat da mogat da mogat da mogat da mogat da,Bulgarian
sled chasovete sled chasovete sled chasovete,Bulgarian
bi triabvalo da bi triabvalo da bi triabvalo da,Bulgarian
kha  ti kha  ti kha  ti kha  ti kha  ti,Bulgarian
samo noshchem se samo noshchem se samo noshchem,Bulgarian
she emo nariad she emo nariad she emo nariad she,Bulgarian
no sega no sega no sega no sega no sega,Bulgarian
tort naredil po tort naredil po tort naredil po,Bulgarian
si na plitki si na plitki si na plitki si na,Bulgarian
ko v ustata ko v ustata ko v ustata ko v ustata,Bulgarian
nali kharakteri ne nali kharakteri ne nali,Bulgarian
tiakhna  tiakhna  tiakhna  tiakhna  tiakhna,Bulgarian
si gledai akl si gledai akl si gledai akl si,Bulgarian
no vse pak no vse pak no vse pak no vse pak no,Bulgarian
beshe predi da beshe predi da beshe predi da,Bulgarian
zapoviadaite zapoviadaite zapoviadaite,Bulgarian
dostatchno dostatchno dostatchno dostatchno,Bulgarian
kak shche kak shche kak shche kak shche kak,Bulgarian
uslozhniavat uslozhniavat uslozhniavat,Bulgarian
diska na nomeratora diska na nomeratora diska na,Bulgarian
ne izdrzhakh ne izdrzhakh ne izdrzhakh ne,Bulgarian
liavakha nikakv interes liavakha nikakv interes,Bulgarian
che bil chel che bil chel che bil chel che bil,Bulgarian
tia mu tia mu tia mu tia mu tia mu,Bulgarian
poemi sbira vsichki poemi sbira vsichki poemi,Bulgarian
da kazhe otsstvashchite da kazhe otsstvashchite,Bulgarian
vodka i go vodka i go vodka i go vodka i go,Bulgarian
to pogledna chasovnika to pogledna chasovnika to,Bulgarian
ti pobedonosno shestvuvat ti pobedonosno,Bulgarian
i imenno i imenno i imenno i imenno i imenno,Bulgarian
buzhdane dobri chuvstva buzhdane dobri chuvstva,Bulgarian
samo rekokh samo rekokh samo rekokh samo rekokh,Bulgarian
che nablizhavashe dva che nablizhavashe dva che,Bulgarian
evropa napravo sofiia evropa napravo sofiia,Bulgarian
toi ne mozheshe toi ne mozheshe toi ne mozheshe,Bulgarian
dlzhi igrata dlzhi igrata dlzhi igrata dlzhi,Bulgarian
edin devicheski deseti edin devicheski deseti,Bulgarian
ochite im ochite im ochite im ochite im ochite,Bulgarian
nenskiia nozh nenskiia nozh nenskiia nozh,Bulgarian
v takiva sluchai v takiva sluchai v takiva,Bulgarian
zashcho samo zashcho samo zashcho samo zashcho,Bulgarian
vse shcheshe vse shcheshe vse shcheshe vse,Bulgarian
se zabavliavakha s se zabavliavakha s se,Bulgarian
za da se za da se za da se za da se za da se,Bulgarian
parolata za da parolata za da parolata za da,Bulgarian
okh i moiata okh i moiata okh i moiata okh i,Bulgarian
zabraneno neshcho e zabraneno neshcho e,Bulgarian
vorechivi izvodi vorechivi izvodi vorechivi,Bulgarian
naviarno naviarno naviarno naviarno naviarno,Bulgarian
butna go slavcho butna go slavcho butna go,Bulgarian
telefona pfu kolko telefona pfu kolko telefona,Bulgarian
chetirinadeseta glava chetirinadeseta glava,Bulgarian
ss zakachalkite a ss zakachalkite a ss,Bulgarian
siakash  siakash  siakash  siakash  siakash,Bulgarian
zovanieto si zovanieto si zovanieto si zovanieto,Bulgarian
gledashe si gledashe si gledashe si gledashe si,Bulgarian
vinata kakvo ti vinata kakvo ti vinata kakvo ti,Bulgarian
zhiv vv zemiata zhiv vv zemiata zhiv vv zemiata,Bulgarian
osemnadeseta glava osemnadeseta glava,Bulgarian
na puk na puk na puk na puk na puk,Bulgarian
samo za stanito samo za stanito samo za stanito,Bulgarian
dushata mi porsi dushata mi porsi dushata mi,Bulgarian
koi znae koi znae koi znae koi znae koi znae,Bulgarian
nagovori  nagovori  nagovori  nagovori,Bulgarian
shchiakha da se shchiakha da se shchiakha da se,Bulgarian
skitaniiata mu doma skitaniiata mu doma,Bulgarian
merilo na moiata merilo na moiata merilo na,Bulgarian
ia e strakh ia e strakh ia e strakh ia e strakh,Bulgarian
skita ot grad skita ot grad skita ot grad skita,Bulgarian
zashcho ne zashcho ne zashcho ne zashcho ne,Bulgarian
koito sedeshe do koito sedeshe do koito sedeshe,Bulgarian
cherpikh merito cherpikh merito cherpikh merito,Bulgarian
estestveno moga estestveno moga estestveno moga,Bulgarian
s mnogo s mnogo s mnogo s mnogo s mnogo,Bulgarian
nito pk nito pk nito pk nito pk nito pk,Bulgarian
deseta glava deseta glava deseta glava deseta,Bulgarian
naiiasno pokazvat gramadnoto naiiasno pokazvat,Bulgarian
shchiakha da shchiakha da shchiakha da shchiakha,Bulgarian
e doshl a e doshl a e doshl a e doshl a e doshl,Bulgarian
proverkata proverkata proverkata proverkata,Bulgarian
na vkho na vkho na vkho na vkho na vkho,Bulgarian
otkde ia otkde ia otkde ia otkde ia otkde ia,Bulgarian
reki a gorskite reki a gorskite reki a gorskite,Bulgarian
lika che se lika che se lika che se lika che se,Bulgarian
postavish na moeto postavish na moeto postavish,Bulgarian
pishi oshche edna pishi oshche edna pishi oshche,Bulgarian
prodlzhish da uchish prodlzhish da uchish,Bulgarian
se makhnat az se makhnat az se makhnat az se,Bulgarian
zashchoto vsichki shchiakha zashchoto vsichki,Bulgarian
za kachamaka togava za kachamaka togava za,Bulgarian
strashno iskashe da strashno iskashe da strashno,Bulgarian
posgstete se posgstete se posgstete se posgstete,Bulgarian
mozhe bi shche mozhe bi shche mozhe bi shche,Bulgarian
devetnadeseta glava devetnadeseta glava,Bulgarian
i pomogna i pomogna i pomogna i pomogna i,Bulgarian
proshepna dora i proshepna dora i proshepna dora,Bulgarian
se poveseli se poveseli se poveseli se poveseli,Bulgarian
kachamak kachamak kachamak kachamak kachamak,Bulgarian
ti niama ti niama ti niama ti niama ti niama,Bulgarian
verka no te verka no te verka no te verka no te,Bulgarian
toia zhivot toia zhivot toia zhivot toia zhivot,Bulgarian
tezi vashi tezi vashi tezi vashi tezi vashi tezi,Bulgarian
natrupakha liubopitni zaitsi natrupakha,Bulgarian
mchi da zaglavika mchi da zaglavika mchi da,Bulgarian
izkliuchenite izkliuchenite izkliuchenite,Bulgarian
no togava mi no togava mi no togava mi no togava,Bulgarian
chi da se chi da se chi da se chi da se chi da,Bulgarian
niama s niama s niama s niama s niama s,Bulgarian
ven vtreshen chovek ven vtreshen chovek ven,Bulgarian
v kukhniata v kukhniata v kukhniata v kukhniata,Bulgarian
ili triabvashe ili triabvashe ili triabvashe ili,Bulgarian
nainakraia mistr nainakraia mistr nainakraia,Bulgarian
sreshchnem sreshchnem sreshchnem sreshchnem,Bulgarian
gledashe s trevozhen gledashe s trevozhen,Bulgarian
gleda s nedoverie gleda s nedoverie gleda s,Bulgarian
nitsite si nitsite si nitsite si nitsite si,Bulgarian
ta rkata si ta rkata si ta rkata si ta rkata si,Bulgarian
blgario khvrli blgario khvrli blgario khvrli,Bulgarian
shir na chernata shir na chernata shir na,Bulgarian
zloba i mst zloba i mst zloba i mst zloba i mst,Bulgarian
vash sega pri vash sega pri vash sega pri vash,Bulgarian
slepets muzikant onia slepets muzikant onia,Bulgarian
edin ot ptnishkite edin ot ptnishkite edin ot,Bulgarian
veta e imalo veta e imalo veta e imalo veta e,Bulgarian
ti kazvashe ti kazvashe ti kazvashe ti kazvashe,Bulgarian
legende des siecles legende des siecles legende,Bulgarian
stiska zbi i stiska zbi i stiska zbi i stiska,Bulgarian
nali imash nali imash nali imash nali imash nali,Bulgarian
zaradi priiatelstvoto zaradi priiatelstvoto,Bulgarian
ot dvamata ne ot dvamata ne ot dvamata ne ot,Bulgarian
koito ne koito ne koito ne koito ne koito ne,Bulgarian
tolkova ot tiakh tolkova ot tiakh tolkova ot,Bulgarian
dneska se domkna dneska se domkna dneska se,Bulgarian
posledna godina posledna godina posledna godina,Bulgarian
preskachal schupil e preskachal schupil e,Bulgarian
si spokoina che si spokoina che si spokoina che,Bulgarian
bii mu bii mu bii mu bii mu bii mu,Bulgarian
na nas na nas na nas na nas na nas,Bulgarian
niamashe kak niamashe kak niamashe kak niamashe,Bulgarian
blsna s triask blsna s triask blsna s triask,Bulgarian
oshche petnaiset minuti oshche petnaiset minuti,Bulgarian
ima mnogo ima mnogo ima mnogo ima mnogo ima,Bulgarian
merito zapochna prva merito zapochna prva merito,Bulgarian
za merito i za merito i za merito i za merito i,Bulgarian
radostniia pogled na radostniia pogled na,Bulgarian
gledai gi gledai gi gledai gi gledai gi gledai,Bulgarian
ottam sutrinta ottam sutrinta ottam sutrinta,Bulgarian
nainakraia uspia nainakraia uspia nainakraia,Bulgarian
ot tiia ot tiia ot tiia ot tiia ot tiia,Bulgarian
iavno barbuta iavno barbuta iavno barbuta iavno,Bulgarian
sa izkarakha go sa izkarakha go sa izkarakha go,Bulgarian
maika i maika i maika i maika i maika i,Bulgarian
idioti  idioti  idioti  idioti  idioti,Bulgarian
obleche i beshe obleche i beshe obleche i beshe,Bulgarian
toi ostana toi ostana toi ostana toi ostana toi,Bulgarian
tia estestveno tia estestveno tia estestveno tia,Bulgarian
ga sa ravnostoini ga sa ravnostoini ga sa,Bulgarian
za rodniia krai za rodniia krai za rodniia krai,Bulgarian
emo me privlicha emo me privlicha emo me,Bulgarian
kiro trgna kiro trgna kiro trgna kiro trgna kiro,Bulgarian
sled niakolko sled niakolko sled niakolko sled,Bulgarian
i tseniat samo i tseniat samo i tseniat samo i,Bulgarian
ili pk ili pk ili pk ili pk ili pk,Bulgarian
otkde si otkde si otkde si otkde si otkde si,Bulgarian
chudeshe se chudeshe se chudeshe se chudeshe se,Bulgarian
rat i dvama rat i dvama rat i dvama rat i dvama,Bulgarian
se pobrkali i se pobrkali i se pobrkali i se,Bulgarian
nikoga nikoga nikoga nikoga nikoga,Bulgarian
iavno licheshe che iavno licheshe che iavno,Bulgarian
dori ia dori ia dori ia dori ia dori ia,Bulgarian
tsial red godini tsial red godini tsial red,Bulgarian
rodnoto mu rodnoto mu rodnoto mu rodnoto mu,Bulgarian
kato e matematichkata kato e matematichkata kato,Bulgarian
znaeshe ia znaeshe ia znaeshe ia znaeshe ia,Bulgarian
na tebe niama na tebe niama na tebe niama na,Bulgarian
izvednzh topkata izvednzh topkata izvednzh,Bulgarian
tazi noshch s tazi noshch s tazi noshch s tazi,Bulgarian
nichka ot prviia nichka ot prviia nichka ot,Bulgarian
sbirat neini poznati sbirat neini poznati sbirat,Bulgarian
silno che chovek silno che chovek silno che,Bulgarian
dkh i da dkh i da dkh i da dkh i da dkh i da,Bulgarian
vprochem triabva da vprochem triabva da vprochem,Bulgarian
akh tazi akh tazi akh tazi akh tazi akh tazi,Bulgarian
vame kato tiakh vame kato tiakh vame kato tiakh,Bulgarian
se obadilo se obadilo se obadilo se obadilo se,Bulgarian
oblekchenie oblekchenie oblekchenie oblekchenie,Bulgarian
minalite godini minalite godini minalite godini,Bulgarian
znachi shche znachi shche znachi shche znachi,Bulgarian
vedeniia e nuzhna vedeniia e nuzhna vedeniia e,Bulgarian
zakh emo me zakh emo me zakh emo me zakh emo me,Bulgarian
magnetofona magnetofona magnetofona magnetofona,Bulgarian
turtsite revt turtsite revt turtsite revt,Bulgarian
boriana ivanova stavreva boriana ivanova,Bulgarian
takv e chovekt takv e chovekt takv e chovekt,Bulgarian
se chuvstva chuzhd se chuvstva chuzhd se,Bulgarian
dim na elito dim na elito dim na elito dim na,Bulgarian
biakha v edin biakha v edin biakha v edin biakha,Bulgarian
negoviiat ssed negoviiat ssed negoviiat ssed,Bulgarian
dumi koga otrasnesh dumi koga otrasnesh dumi,Bulgarian
angliiski pravopis drugi angliiski pravopis,Bulgarian
edinadeseta glava edinadeseta glava edinadeseta,Bulgarian
che direktor na che direktor na che direktor na,Bulgarian
razetsa lelia iana razetsa lelia iana razetsa,Bulgarian
dosega se dosega se dosega se dosega se dosega,Bulgarian
v edinaiseti v edinaiseti v edinaiseti v,Bulgarian
shche igraem shche igraem shche igraem shche,Bulgarian
razkazha tova no razkazha tova no razkazha tova,Bulgarian
no ako no ako no ako no ako no ako,Bulgarian
no nishcho no nishcho no nishcho no nishcho no,Bulgarian
vikna se slavcho vikna se slavcho vikna se,Bulgarian
razni drugi kreteni razni drugi kreteni razni,Bulgarian
i pod faiton i pod faiton i pod faiton i pod,Bulgarian
razni neshcha razni neshcha razni neshcha razni,Bulgarian
imakh ksmet imakh ksmet imakh ksmet imakh ksmet,Bulgarian
mnogo ot mnogo ot mnogo ot mnogo ot mnogo ot,Bulgarian
tsiala sutrin tsiala sutrin tsiala sutrin tsiala,Bulgarian
shchan da mine shchan da mine shchan da mine,Bulgarian
v knigite za v knigite za v knigite za v knigite,Bulgarian
na pred emo na pred emo na pred emo na pred emo,Bulgarian
niia chin koiato niia chin koiato niia chin,Bulgarian
ram na nairazlichni ram na nairazlichni ram na,Bulgarian
strana razbira se strana razbira se strana,Bulgarian
shche stana shche stana shche stana shche stana,Bulgarian
nad grada nad grada nad grada nad grada nad,Bulgarian
zashcho prikazvash zashcho prikazvash zashcho,Bulgarian
i dali i dali i dali i dali i dali,Bulgarian
dano se dano se dano se dano se dano se,Bulgarian
kakvo znachi khuligani kakvo znachi khuligani,Bulgarian
s tiia vrodeni s tiia vrodeni s tiia vrodeni s,Bulgarian
tretata zadacha ne tretata zadacha ne tretata,Bulgarian
vv vseki vv vseki vv vseki vv vseki vv vseki,Bulgarian
rimer emil rimer emil rimer emil rimer emil,Bulgarian
neia napravo neia napravo neia napravo neia,Bulgarian
uchete se uchete se uchete se uchete se uchete,Bulgarian
trinadeseta glava trinadeseta glava trinadeseta,Bulgarian
da tova da tova da tova da tova da tova,Bulgarian
i goren i goren i goren i goren i goren,Bulgarian
nikoi ne nikoi ne nikoi ne nikoi ne nikoi ne,Bulgarian
svoe zhelanie i svoe zhelanie i svoe zhelanie i,Bulgarian
zviara  veche zviara  veche zviara  veche zviara,Bulgarian
vtre v vtre v vtre v vtre v vtre v,Bulgarian
zashchoto go noseshe zashchoto go noseshe,Bulgarian
zapochna da gi zapochna da gi zapochna da gi,Bulgarian
ra lista si ra lista si ra lista si ra lista si,Bulgarian
poniakoga si poniakoga si poniakoga si poniakoga,Bulgarian
niama  niama  niama  niama  niama,Bulgarian
kato biakh v kato biakh v kato biakh v kato,Bulgarian
usladilo mu se usladilo mu se usladilo mu se,Bulgarian
ga ne mozha ga ne mozha ga ne mozha ga ne mozha,Bulgarian
go dobre shche go dobre shche go dobre shche go,Bulgarian
shche im shche im shche im shche im shche im,Bulgarian
shchitsa kakvo pravi shchitsa kakvo pravi,Bulgarian
podskazvacht podskazvacht podskazvacht,Bulgarian
losho ti izlizash losho ti izlizash losho ti,Bulgarian
zashcho  zashcho  zashcho  zashcho  zashcho,Bulgarian
posledniiat ucheben posledniiat ucheben,Bulgarian
leka noshch leka noshch leka noshch leka noshch,Bulgarian
zichesko vzpitanie kdeto zichesko vzpitanie,Bulgarian
gledam kak piiat gledam kak piiat gledam kak,Bulgarian
giurga samovila naiprednia giurga samovila,Bulgarian
whats the whats the whats the whats the whats,Bulgarian
zaradi niakakvi zaradi niakakvi zaradi niakakvi,Bulgarian
chestoliubiv toi chestoliubiv toi chestoliubiv,Bulgarian
pregrna go pregrna go pregrna go pregrna go,Bulgarian
izponapikha i dori izponapikha i dori,Bulgarian
ra si triabva ra si triabva ra si triabva ra si,Bulgarian
zaplashva che zaplashva che zaplashva che,Bulgarian
za utre za utre za utre za utre za utre,Bulgarian
nepriiatnost nepriiatnost nepriiatnost,Bulgarian
a ulichnitsa a ulichnitsa a ulichnitsa a,Bulgarian
ochistish gimnaziiata ochistish gimnaziiata,Bulgarian
ridor kato khala ridor kato khala ridor kato,Bulgarian
i naiveche i naiveche i naiveche i naiveche i,Bulgarian
nikoga marina nikoga marina nikoga marina nikoga,Bulgarian
otkradnal obrazetsa otkradnal obrazetsa,Bulgarian
tova zaiche tova zaiche tova zaiche tova zaiche,Bulgarian
edin zad drug edin zad drug edin zad drug edin,Bulgarian
a izraziavashe tvrdost a izraziavashe tvrdost a,Bulgarian
az chukh az chukh az chukh az chukh az chukh,Bulgarian
kash ot men kash ot men kash ot men kash ot men,Bulgarian
khaide da khaide da khaide da khaide da khaide,Bulgarian
to placheshe to placheshe to placheshe to,Bulgarian
zapovedi na chicho zapovedi na chicho zapovedi,Bulgarian
sluchvat  sluchvat  sluchvat  sluchvat,Bulgarian
kde shche kde shche kde shche kde shche kde,Bulgarian
tia si go tia si go tia si go tia si go tia si,Bulgarian
a liubovta a liubovta a liubovta a liubovta a,Bulgarian
riadko shche namerish riadko shche namerish,Bulgarian
ama koi ama koi ama koi ama koi ama koi,Bulgarian
a naprotiv a naprotiv a naprotiv a naprotiv a,Bulgarian
niama no na niama no na niama no na niama no na,Bulgarian
sstvieto na marina sstvieto na marina sstvieto,Bulgarian
o slavcho o slavcho o slavcho o slavcho o,Bulgarian
edna oleliia che edna oleliia che edna oleliia,Bulgarian
